1	2	2	88	4.73
1	10	10	216	4.73
1	6	6	200	4.72
1	4	4	200	4.72
1	8	8	88	4.71
1	8	8	200	4.71
1	8	8	168	4.71
1	1	1	88	4.71
1	10	10	88	4.71
1	1	1	168	4.70
1	6	6	168	4.69
1	2	2	40	4.68
1	1	1	40	4.67
1	4	4	40	4.65
1	6	6	1	4.27
1	8	8	1	4.26
1	4	4	1	4.24
1	2	2	1	4.24
1	1	1	1	4.23
1	10	10	1	4.21
